Actual_index,Actual,Predicted_index,Predicted,images
21692,9.318609,3983,9.76099490629113,3983.jpg
21693,9.318609,3984,11.762051875332372,3984.jpg
21694,9.318609,3985,10.31009319059616,3985.jpg
21695,9.318609,3986,10.15483794926714,3986.jpg
21696,9.318609,3987,9.820977818665623,3987.jpg
21697,9.318609,3988,9.190235996280895,3988.jpg
21698,9.318609,3989,10.347329577301169,3989.jpg
21699,9.318609,3990,9.439171099864238,3990.jpg
21700,9.318609,3991,9.505496824830832,3991.jpg
21701,9.318609,3992,9.757918189725643,3992.jpg
21702,9.259259,3993,8.922046692213906,3993.jpg
21703,9.259259,3994,8.98669225752785,3994.jpg
21704,9.259259,3995,9.106328767253306,3995.jpg
21705,9.259259,3996,8.9255693367716,3996.jpg
21706,9.259259,3997,8.728186960831398,3997.jpg
21707,9.259259,3998,8.732922846715173,3998.jpg
21708,9.259259,3999,8.030225225236283,3999.jpg
21709,9.259259,4000,8.342382283012,4000.jpg
21710,9.259259,4001,8.40326171588966,4001.jpg
21711,9.259259,4002,7.303325281786983,4002.jpg
21712,9.259259,4003,7.937346260850815,4003.jpg
21713,9.259259,4004,7.258639192191226,4004.jpg
21714,9.259259,4005,7.765460610833301,4005.jpg
21715,9.259259,4006,7.511734113593095,4006.jpg
21716,9.259259,4007,6.822357424751739,4007.jpg
21717,9.259259,4008,7.102099808851169,4008.jpg
21718,9.259259,4009,6.494395111653865,4009.jpg
21719,9.259259,4010,7.053127959430717,4010.jpg
21720,9.259259,4011,6.653301271806123,4011.jpg
21721,9.259259,4012,6.559143296380242,4012.jpg
21722,9.259259,4013,6.503141084304391,4013.jpg
21723,9.259259,4014,6.227601431595961,4014.jpg
21724,9.259259,4015,6.492199989131551,4015.jpg
21725,9.259259,4016,6.326885713124737,4016.jpg
21726,9.259259,4017,6.553029978110493,4017.jpg
21727,9.259259,4018,6.231723000360764,4018.jpg
21728,9.259259,4019,6.332024146976374,4019.jpg
21729,9.259259,4020,6.399913418626945,4020.jpg
21730,9.259259,4021,6.103671698815813,4021.jpg
21731,9.259259,4022,5.950142795875036,4022.jpg
21732,9.259259,4023,5.99831701258976,4023.jpg
21733,9.259259,4024,5.396543250979198,4024.jpg
21734,9.259259,4025,5.066294390791571,4025.jpg
21735,9.259259,4026,5.099741788918433,4026.jpg
21736,9.268908,4027,4.612391004429865,4027.jpg
21737,9.268908,4028,4.752183832564631,4028.jpg
21738,9.268908,4029,4.938465120338975,4029.jpg
21739,9.268908,4030,5.059076514482545,4030.jpg
21740,9.268908,4031,4.986504066010037,4031.jpg
21741,9.268908,4032,4.864119221838879,4032.jpg
21742,9.268908,4033,5.041746894433885,4033.jpg
21743,9.268908,4034,5.034533682643605,4034.jpg
21744,9.268908,4035,5.517540867275015,4035.jpg
21745,9.268908,4036,5.341512191706462,4036.jpg
21746,9.268908,4037,5.498755917377308,4037.jpg
21747,9.268908,4038,5.311231068905029,4038.jpg
21748,9.268908,4039,5.683621523711953,4039.jpg
21749,9.268908,4040,6.392614379691723,4040.jpg
21750,9.268908,4041,6.222886536046546,4041.jpg
21751,9.268908,4042,6.533399817415839,4042.jpg
21752,9.268908,4043,5.950958153752002,4043.jpg
21753,9.268908,4044,6.405703019295657,4044.jpg
21754,9.268908,4045,6.946158883266345,4045.jpg
21755,9.268908,4046,6.632385569744811,4046.jpg
21756,9.268908,4047,7.415520484755435,4047.jpg
21757,9.268908,4048,6.29558679233272,4048.jpg
21758,9.268908,4049,6.605228741600083,4049.jpg
21759,9.268908,4050,6.681404064352732,4050.jpg
21760,9.268908,4051,6.225424034244885,4051.jpg
21761,9.268908,4052,6.749979953162854,4052.jpg
21762,9.268908,4053,6.514757601791789,4053.jpg
21763,9.268908,4054,6.581164489384581,4054.jpg
21764,9.268908,4055,6.863320295483682,4055.jpg
21765,9.268908,4056,6.576839547602411,4056.jpg
21766,9.268908,4057,6.973288190750466,4057.jpg
21767,9.268908,4058,6.801549006621606,4058.jpg
21768,9.268908,4059,6.728383231364488,4059.jpg
21769,9.218048,4060,6.204406645674889,4060.jpg
21770,9.218048,4061,5.5094927066290325,4061.jpg
21771,9.218048,4062,5.125961048795023,4062.jpg
21772,9.218048,4063,4.959722265172564,4063.jpg
21773,9.218048,4064,4.156503331793209,4064.jpg
21774,9.218048,4065,4.297640474230844,4065.jpg
21775,9.218048,4066,3.860144066109653,4066.jpg
21776,9.218048,4067,4.065752320860097,4067.jpg
21777,9.218048,4068,4.901523997670649,4068.jpg
21778,9.218048,4069,5.039442622172894,4069.jpg
21779,9.218048,4070,5.577862423710539,4070.jpg
21780,9.218048,4071,4.218193458029086,4071.jpg
21781,9.218048,4072,4.52665994857222,4072.jpg
21782,9.218048,4073,4.629573225686121,4073.jpg
21783,9.218048,4074,3.260176872609785,4074.jpg
21784,9.218048,4075,3.090641207136983,4075.jpg
21785,9.218048,4076,3.505325319874353,4076.jpg
21786,9.218048,4077,4.698307708133639,4077.jpg
21787,9.218048,4078,5.66946097769997,4078.jpg
21788,9.218048,4079,5.381144741691776,4079.jpg
21789,9.218048,4080,5.764913823530003,4080.jpg
21790,9.218048,4081,5.660525625588318,4081.jpg
21791,9.218048,4082,6.87068836929636,4082.jpg
21792,9.218048,4083,7.952250331151061,4083.jpg
21793,9.218048,4084,6.064170688259163,4084.jpg
21794,9.218048,4085,6.712253325537543,4085.jpg
21795,9.218048,4086,6.488888180821219,4086.jpg
21796,9.218048,4087,8.405863584446706,4087.jpg
21797,9.218048,4088,8.940861961483467,4088.jpg
21798,9.218048,4089,8.844255580167314,4089.jpg
21799,9.218048,4090,9.963201327519425,4090.jpg
21800,9.218048,4091,9.610898156244357,4091.jpg
21801,9.218048,4092,9.458400111946654,4092.jpg
21802,9.028064,4093,9.546446634910284,4093.jpg
21803,9.028064,4094,8.93620443951464,4094.jpg
21804,9.028064,4095,9.06747985641748,4095.jpg
21805,9.028064,4096,9.175292744023174,4096.jpg
21806,9.028064,4097,9.826679726381894,4097.jpg
21807,9.028064,4098,9.455912990550782,4098.jpg
21808,9.028064,4099,8.525146523651145,4099.jpg
21809,9.028064,4100,8.255699665329978,4100.jpg
21810,9.028064,4101,8.674138715658643,4101.jpg
21811,9.028064,4102,9.078039860408694,4102.jpg
21812,9.028064,4103,9.266457031317266,4103.jpg
21813,9.028064,4104,8.213499764226345,4104.jpg
21814,9.028064,4105,7.216218659350862,4105.jpg
21815,9.028064,4106,8.834769348391646,4106.jpg
21816,9.028064,4107,8.821588817768397,4107.jpg
21817,9.028064,4108,8.11092513117347,4108.jpg
21818,9.028064,4109,8.071916227344625,4109.jpg
21819,9.028064,4110,7.410869959564728,4110.jpg
21820,9.028064,4111,8.610565989656497,4111.jpg
21821,9.028064,4112,8.377487451101526,4112.jpg
21822,9.028064,4113,8.00638347056501,4113.jpg
21823,9.028064,4114,8.048969593820892,4114.jpg
21824,9.028064,4115,7.5225772538722495,4115.jpg
21825,9.028064,4116,8.387969091177792,4116.jpg
21826,9.028064,4117,7.989759592202764,4117.jpg
21827,9.028064,4118,7.456736638855337,4118.jpg
21828,9.028064,4119,7.864775678185807,4119.jpg
21829,9.028064,4120,7.658549841153266,4120.jpg
21830,9.028064,4121,8.353946557889433,4121.jpg
21831,9.028064,4122,8.028643486929194,4122.jpg
21832,9.028064,4123,7.801255194793626,4123.jpg
21833,9.028064,4124,8.169708329326252,4124.jpg
21834,9.028064,4125,8.165064334461793,4125.jpg
21835,9.076093,4126,8.118737267170859,4126.jpg
21836,9.076093,4127,8.20288005439517,4127.jpg
21837,9.076093,4128,7.73951562465903,4128.jpg
21838,9.076093,4129,8.286005043628895,4129.jpg
21839,9.076093,4130,8.32073751667054,4130.jpg
21840,9.076093,4131,9.074985999985069,4131.jpg
21841,9.076093,4132,9.33586880188684,4132.jpg
21842,9.076093,4133,8.377048519887438,4133.jpg
21843,9.076093,4134,8.22232316788807,4134.jpg
21844,9.076093,4135,8.154505729826202,4135.jpg
21845,9.076093,4136,8.931538054960194,4136.jpg
21846,9.076093,4137,9.260283074303809,4137.jpg
21847,9.076093,4138,9.008674268574715,4138.jpg
21848,9.076093,4139,8.570654501450115,4139.jpg
21849,9.076093,4140,8.440755117577623,4140.jpg
21850,9.076093,4141,9.905003526469386,4141.jpg
21851,9.076093,4142,9.880553985005388,4142.jpg
21852,9.076093,4143,9.71678646341506,4143.jpg
21853,9.076093,4144,8.97030533671795,4144.jpg
21854,9.076093,4145,8.568970143730592,4145.jpg
21855,9.076093,4146,9.33235641927039,4146.jpg
21856,9.076093,4147,8.888348342978459,4147.jpg
21857,9.076093,4148,8.835001641425244,4148.jpg
21858,9.076093,4149,9.01731575600531,4149.jpg
21859,9.076093,4150,8.279883329225402,4150.jpg
21860,9.076093,4151,8.468557981568804,4151.jpg
21861,9.076093,4152,8.348163487546968,4152.jpg
21862,9.076093,4153,8.032212310222484,4153.jpg
21863,9.076093,4154,7.995941945349969,4154.jpg
21864,9.076093,4155,7.79562605356981,4155.jpg
21865,9.076093,4156,7.545078892307524,4156.jpg
21866,9.076093,4157,7.64992421308641,4157.jpg
21867,9.076093,4158,7.4546623273685695,4158.jpg
21868,10.25239,4159,7.520150304768213,4159.jpg
21869,10.25239,4160,7.599388816981982,4160.jpg
21870,10.25239,4161,7.189571663105176,4161.jpg
21871,10.25239,4162,7.339845664864333,4162.jpg
21872,10.25239,4163,7.293911350051894,4163.jpg
21873,10.25239,4164,6.8906683688970345,4164.jpg
21874,10.25239,4165,6.672337172812416,4165.jpg
21875,10.25239,4166,6.698879217386295,4166.jpg
21876,10.25239,4167,6.956851359589973,4167.jpg
21877,10.25239,4168,6.909916505506313,4168.jpg
21878,10.25239,4169,6.030816580507242,4169.jpg
21879,10.25239,4170,5.900915330827251,4170.jpg
21880,10.25239,4171,6.083663712102656,4171.jpg
21881,10.25239,4172,5.794462616888167,4172.jpg
21882,10.25239,4173,6.170808117140627,4173.jpg
21883,10.25239,4174,6.019593748402086,4174.jpg
21884,10.25239,4175,5.66559409165875,4175.jpg
21885,10.25239,4176,6.113616452784305,4176.jpg
21886,10.25239,4177,6.081699949710192,4177.jpg
21887,10.25239,4178,6.662300061372734,4178.jpg
21888,10.25239,4179,5.696586087117218,4179.jpg
21889,10.25239,4180,6.240640627301177,4180.jpg
21890,10.25239,4181,6.138438222844311,4181.jpg
21891,10.25239,4182,6.080878061506979,4182.jpg
21892,10.25239,4183,6.160992103889551,4183.jpg
21893,10.25239,4184,6.324636482184959,4184.jpg
21894,10.25239,4185,6.429639463697492,4185.jpg
21895,10.25239,4186,6.347529940194977,4186.jpg
21896,10.25239,4187,6.362069245129212,4187.jpg
21897,10.25239,4188,6.350468587005553,4188.jpg
21898,10.25239,4189,5.991807210226519,4189.jpg
21899,10.25239,4190,6.996892521417519,4190.jpg
21900,10.25239,4191,6.883129573698218,4191.jpg
21901,12.2414,4192,7.183457411931677,4192.jpg
21902,12.2414,4193,6.612569761204028,4193.jpg
21903,12.2414,4194,5.724657160936348,4194.jpg
21904,12.2414,4195,6.409324551650787,4195.jpg
21905,12.2414,4196,6.4092284625646005,4196.jpg
21906,12.2414,4197,6.5293696732184765,4197.jpg
21907,12.2414,4198,6.772843558252892,4198.jpg
21908,12.2414,4199,5.56572907754598,4199.jpg
21909,12.2414,4200,6.408987773397257,4200.jpg
21910,12.2414,4201,6.7089881624146805,4201.jpg
21911,12.2414,4202,6.775168820848245,4202.jpg
21912,12.2414,4203,6.273370622444758,4203.jpg
21913,12.2414,4204,6.094606673082995,4204.jpg
21914,12.2414,4205,6.279139699230982,4205.jpg
21915,12.2414,4206,5.247398995660552,4206.jpg
21916,12.2414,4207,5.015429679663608,4207.jpg
21917,12.2414,4208,6.626513873546153,4208.jpg
21918,12.2414,4209,5.526543388456624,4209.jpg
21919,12.2414,4210,6.123244019478005,4210.jpg
21920,12.2414,4211,5.200513119023736,4211.jpg
21921,12.2414,4212,4.995812579621445,4212.jpg
21922,12.2414,4213,5.696630866497189,4213.jpg
21923,12.2414,4214,5.692410409934952,4214.jpg
21924,12.2414,4215,6.40982272225296,4215.jpg
21925,12.2414,4216,5.455129606440858,4216.jpg
21926,12.2414,4217,5.190148558368017,4217.jpg
21927,12.2414,4218,5.548072941185033,4218.jpg
21928,12.2414,4219,5.413674162529238,4219.jpg
21929,12.2414,4220,6.316080821899307,4220.jpg
21930,12.2414,4221,5.998661254073284,4221.jpg
21931,12.2414,4222,5.929341840974899,4222.jpg
21932,12.2414,4223,5.12260446110472,4223.jpg
21933,12.2414,4224,6.021671325051976,4224.jpg
21934,12.2414,4225,6.530977999282424,4225.jpg
21935,13.86039,4226,6.337577722996489,4226.jpg
21936,13.86039,4227,6.673206639106846,4227.jpg
21937,13.86039,4228,5.552577000487086,4228.jpg
21938,13.86039,4229,6.391842868290977,4229.jpg
21939,13.86039,4230,6.2848304121022585,4230.jpg
21940,13.86039,4231,6.415045117442043,4231.jpg
21941,13.86039,4232,7.071481907796207,4232.jpg
21942,13.86039,4233,5.878658113174318,4233.jpg
21943,13.86039,4234,6.182957322668926,4234.jpg
21944,13.86039,4235,6.179152008275167,4235.jpg
21945,13.86039,4236,5.806103389873048,4236.jpg
21946,13.86039,4237,6.679376864505309,4237.jpg
21947,13.86039,4238,5.976650323010189,4238.jpg
21948,13.86039,4239,5.720578505744018,4239.jpg
21949,13.86039,4240,6.432885968745367,4240.jpg
21950,13.86039,4241,6.283412398403186,4241.jpg
21951,13.86039,4242,6.883810593435273,4242.jpg
21952,13.86039,4243,6.240005319847843,4243.jpg
21953,13.86039,4244,6.126748938864461,4244.jpg
21954,13.86039,4245,7.244200640861925,4245.jpg
21955,13.86039,4246,7.118665380729079,4246.jpg
21956,13.86039,4247,6.468943631563021,4247.jpg
21957,13.86039,4248,6.21517888526909,4248.jpg
21958,13.86039,4249,6.179190257328892,4249.jpg
21959,13.86039,4250,7.231361086559078,4250.jpg
21960,13.86039,4251,7.946678097055958,4251.jpg
21961,13.86039,4252,6.472456947083222,4252.jpg
21962,13.86039,4253,6.461700566852761,4253.jpg
21963,13.86039,4254,6.563641758259799,4254.jpg
21964,13.86039,4255,7.813576054611813,4255.jpg
21965,13.86039,4256,7.946431344014245,4256.jpg
21966,13.86039,4257,6.971951339677592,4257.jpg
21967,13.86039,4258,6.6601217311179095,4258.jpg
21968,13.46329,4259,6.04941401675132,4259.jpg
21969,13.46329,4260,6.96293855655474,4260.jpg
21970,13.46329,4261,7.990967702558224,4261.jpg
21971,13.46329,4262,7.288228100410612,4262.jpg
21972,13.46329,4263,6.794901134503457,4263.jpg
21973,13.46329,4264,6.467941692936176,4264.jpg
21974,13.46329,4265,7.603541171570515,4265.jpg
21975,13.46329,4266,7.729032585227141,4266.jpg
21976,13.46329,4267,7.822468026699119,4267.jpg
21977,13.46329,4268,7.198619896570504,4268.jpg
21978,13.46329,4269,6.188530489667779,4269.jpg
21979,13.46329,4270,6.7265015645019695,4270.jpg
21980,13.46329,4271,6.706993614198486,4271.jpg
21981,13.46329,4272,6.740328130971671,4272.jpg
21982,13.46329,4273,6.844129532454991,4273.jpg
21983,13.46329,4274,5.898936641974796,4274.jpg
21984,13.46329,4275,6.276738404980054,4275.jpg
21985,13.46329,4276,6.074316949437523,4276.jpg
21986,13.46329,4277,6.239279520730818,4277.jpg
21987,13.46329,4278,6.254298338192239,4278.jpg
21988,13.46329,4279,4.833379110392746,4279.jpg
21989,13.46329,4280,5.069463464828246,4280.jpg
21990,13.46329,4281,4.8118775447768165,4281.jpg
21991,13.46329,4282,4.848030363776907,4282.jpg
21992,13.46329,4283,4.725792918398152,4283.jpg
21993,13.46329,4284,5.210792785438258,4284.jpg
21994,13.46329,4285,4.885926779884608,4285.jpg
21995,13.46329,4286,4.628716820044181,4286.jpg
21996,13.46329,4287,5.258861584029301,4287.jpg
21997,13.46329,4288,4.985248377563359,4288.jpg
21998,13.46329,4289,5.424187054881108,4289.jpg
21999,13.46329,4290,5.667304104231381,4290.jpg
22000,13.46329,4291,5.166468662497264,4291.jpg
22001,13.30605,4292,5.362438155709018,4292.jpg
22002,13.30605,4293,4.0880916340429785,4293.jpg
22003,13.30605,4294,5.254809050141953,4294.jpg
22004,13.30605,4295,5.525430434283602,4295.jpg
22005,13.30605,4296,5.1456313243509015,4296.jpg
22006,13.30605,4297,5.6647348873055625,4297.jpg
22007,13.30605,4298,5.122479452002303,4298.jpg
22008,13.30605,4299,5.602589504039983,4299.jpg
22009,13.30605,4300,5.795442165825025,4300.jpg
22010,13.30605,4301,5.362217990424162,4301.jpg
22011,13.30605,4302,5.420204488774964,4302.jpg
22012,13.30605,4303,4.862238487880109,4303.jpg
22013,13.30605,4304,5.728741413551176,4304.jpg
22014,13.30605,4305,6.085284165915346,4305.jpg
22015,13.30605,4306,6.07044073435881,4306.jpg
22016,13.30605,4307,5.965165344951455,4307.jpg
22017,13.30605,4308,6.084174010453573,4308.jpg
22018,13.30605,4309,6.387143832105302,4309.jpg
22019,13.30605,4310,6.754470951812415,4310.jpg
22020,13.30605,4311,6.791462451283207,4311.jpg
22021,13.30605,4312,6.591910607673799,4312.jpg
22022,13.30605,4313,6.763647925995159,4313.jpg
22023,13.30605,4314,7.112185897737693,4314.jpg
22024,13.30605,4315,7.58764169296967,4315.jpg
22025,13.30605,4316,8.19982805977904,4316.jpg
22026,13.30605,4317,7.943900842594026,4317.jpg
22027,13.30605,4318,8.19289891718045,4318.jpg
22028,13.30605,4319,8.557003320885297,4319.jpg
22029,13.30605,4320,8.859148922074443,4320.jpg
22030,13.30605,4321,9.284796986126514,4321.jpg
22031,13.30605,4322,9.5669751819156,4322.jpg
22032,13.30605,4323,9.630302554231656,4323.jpg
22033,13.30605,4324,9.98109675369209,4324.jpg
22034,12.86636,4325,10.18345570468341,4325.jpg
22035,12.86636,4326,11.083387370406353,4326.jpg
22036,12.86636,4327,10.970999056361777,4327.jpg
22037,12.86636,4328,10.641179331898869,4328.jpg
22038,12.86636,4329,10.448229648123888,4329.jpg
22039,12.86636,4330,11.928925499956293,4330.jpg
22040,12.86636,4331,12.500333244524226,4331.jpg
22041,12.86636,4332,11.957921314617003,4332.jpg
22042,12.86636,4333,12.208984371652704,4333.jpg
22043,12.86636,4334,8.844839577914431,4334.jpg
22044,12.86636,4335,9.080192535810411,4335.jpg
22045,12.86636,4336,9.792505129782382,4336.jpg
22046,12.86636,4337,10.848214462934004,4337.jpg
22047,12.86636,4338,11.902357800529304,4338.jpg
22048,12.86636,4339,7.08146957533717,4339.jpg
22049,12.86636,4340,6.098210480266887,4340.jpg
22050,12.86636,4341,7.112573519245565,4341.jpg
22051,12.86636,4342,7.830136029067226,4342.jpg
22052,12.86636,4343,11.78435387236528,4343.jpg
22053,12.86636,4344,6.438126089105689,4344.jpg
22054,12.86636,4345,6.314362413192933,4345.jpg
22055,12.86636,4346,6.993648815080892,4346.jpg
22056,12.86636,4347,8.110960581515947,4347.jpg
22057,12.86636,4348,11.101283729482764,4348.jpg
22058,12.86636,4349,7.870521898830171,4349.jpg
22059,12.86636,4350,9.181263328019268,4350.jpg
22060,12.86636,4351,9.768628857672384,4351.jpg
22061,12.86636,4352,9.984439814278026,4352.jpg
22062,12.86636,4353,10.65378099574562,4353.jpg
22063,12.86636,4354,9.758727017276364,4354.jpg
22064,12.86636,4355,11.335825994020524,4355.jpg
22065,12.86636,4356,12.594908461152022,4356.jpg
22066,12.86636,4357,12.473912477437766,4357.jpg
22067,12.86636,4358,11.829679467481242,4358.jpg
22068,12.48501,4359,11.557487306651558,4359.jpg
22069,12.48501,4360,12.735413794525384,4360.jpg
22070,12.48501,4361,13.343757297565084,4361.jpg
22071,12.48501,4362,12.031308887740542,4362.jpg
22072,12.48501,4363,12.998610780790486,4363.jpg
22073,12.48501,4364,12.8613095053444,4364.jpg
22074,12.48501,4365,13.904174036609584,4365.jpg
22075,12.48501,4366,14.015871243895315,4366.jpg
22076,12.48501,4367,13.465443863279823,4367.jpg
22077,12.48501,4368,14.67277069620269,4368.jpg
22078,12.48501,4369,14.685300876299646,4369.jpg
22079,12.48501,4370,14.503394790496973,4370.jpg
22080,12.48501,4371,14.195650600681804,4371.jpg
22081,12.48501,4372,14.216301183158835,4372.jpg
22082,12.48501,4373,15.019059320392476,4373.jpg
22083,12.48501,4374,15.696400501349991,4374.jpg
22084,12.48501,4375,15.241956380652546,4375.jpg
22085,12.48501,4376,14.697461509898876,4376.jpg
22086,12.48501,4377,14.4986049128087,4377.jpg
22087,12.48501,4378,15.03209350174004,4378.jpg
22088,12.48501,4379,16.273067490805108,4379.jpg
22089,12.48501,4380,14.69246091257621,4380.jpg
22090,12.48501,4381,14.605062641105436,4381.jpg
22091,12.48501,4382,14.11434506529181,4382.jpg
22092,12.48501,4383,14.525616091355555,4383.jpg
22093,12.48501,4384,15.806142400683488,4384.jpg
22094,12.48501,4385,14.869602892156692,4385.jpg
22095,12.48501,4386,15.006750704936,4386.jpg
22096,12.48501,4387,15.034009686041289,4387.jpg
22097,12.48501,4388,14.793004497553694,4388.jpg
22098,12.48501,4389,15.129078175526573,4389.jpg
22099,12.48501,4390,14.56329584056746,4390.jpg
22100,12.48501,4391,14.94012155302492,4391.jpg
22101,12.10618,4392,13.596095750639163,4392.jpg
22102,12.10618,4393,8.958504570740047,4393.jpg
22103,12.10618,4394,15.812569874290844,4394.jpg
22104,12.10618,4395,15.253772656155284,4395.jpg
22105,12.10618,4396,16.231068164007596,4396.jpg
22106,12.10618,4397,18.227168265589427,4397.jpg
22107,12.10618,4398,13.73959290633682,4398.jpg
22108,12.10618,4399,14.837736299433171,4399.jpg
22109,12.10618,4400,14.796821473244322,4400.jpg
22110,12.10618,4401,14.754274765171854,4401.jpg
22111,12.10618,4402,17.44111009668009,4402.jpg
22112,12.10618,4403,14.363991333064607,4403.jpg
22113,12.10618,4404,15.171975538795843,4404.jpg
22114,12.10618,4405,14.595432625539395,4405.jpg
22115,12.10618,4406,15.234801591959572,4406.jpg
22116,12.10618,4407,15.621341397933488,4407.jpg
22117,12.10618,4408,14.409755392942785,4408.jpg
22118,12.10618,4409,13.725264437649948,4409.jpg
22119,12.10618,4410,13.858163806754538,4410.jpg
22120,12.10618,4411,13.472817068063124,4411.jpg
22121,12.10618,4412,13.268751602888232,4412.jpg
22122,12.10618,4413,13.35563152971325,4413.jpg
22123,12.10618,4414,12.833302452045071,4414.jpg
22124,12.10618,4415,13.375701671138708,4415.jpg
22125,12.10618,4416,12.302073239381784,4416.jpg
22126,12.10618,4417,12.036739320465736,4417.jpg
22127,12.10618,4418,11.409679785792818,4418.jpg
22128,12.10618,4419,11.18951869900377,4419.jpg
22129,12.10618,4420,11.701028775277308,4420.jpg
22130,12.10618,4421,10.93052176203139,4421.jpg
22131,12.10618,4422,10.950388413826513,4422.jpg
22132,12.10618,4423,11.811851210378537,4423.jpg
22133,12.10618,4424,11.913277438915909,4424.jpg
22134,12.17001,4425,12.955842391464568,4425.jpg
22135,12.17001,4426,11.33959912323493,4426.jpg
22136,12.17001,4427,10.39465111998895,4427.jpg
22137,12.17001,4428,11.430650995627218,4428.jpg
22138,12.17001,4429,10.526152299599143,4429.jpg
22139,12.17001,4430,9.594249555932752,4430.jpg
22140,12.17001,4431,8.896354522955718,4431.jpg
22141,12.17001,4432,7.941146910725828,4432.jpg
22142,12.17001,4433,8.657826427148692,4433.jpg
22143,12.17001,4434,8.162184927039302,4434.jpg
22144,12.17001,4435,7.439747528675205,4435.jpg
22145,12.17001,4436,7.46275993191327,4436.jpg
22146,12.17001,4437,7.345617540361806,4437.jpg
22147,12.17001,4438,7.732365850323709,4438.jpg
22148,12.17001,4439,6.445888781204358,4439.jpg
22149,12.17001,4440,6.818371127030598,4440.jpg
22150,12.17001,4441,6.352456604895503,4441.jpg
22151,12.17001,4442,6.047326178160187,4442.jpg
22152,12.17001,4443,6.4697655197662325,4443.jpg
22153,12.17001,4444,5.847044803818755,4444.jpg
22154,12.17001,4445,7.059825275447585,4445.jpg
22155,12.17001,4446,6.953256881443576,4446.jpg
22156,12.17001,4447,6.623088250978396,4447.jpg
22157,12.17001,4448,7.313996767776249,4448.jpg
22158,12.17001,4449,6.695935906056972,4449.jpg
22159,12.17001,4450,7.907678055812731,4450.jpg
22160,12.17001,4451,6.153300312475835,4451.jpg
22161,12.17001,4452,5.857147218520894,4452.jpg
22162,12.17001,4453,6.089045633832884,4453.jpg
22163,12.17001,4454,8.418080891948712,4454.jpg
22164,12.17001,4455,8.51499886311716,4455.jpg
22165,12.17001,4456,7.128721150243748,4456.jpg
22166,12.17001,4457,6.5590136227590765,4457.jpg
22167,12.23559,4458,8.101355404512233,4458.jpg
22168,12.23559,4459,9.661159278646464,4459.jpg
22169,12.23559,4460,8.847549663306408,4460.jpg
22170,12.23559,4461,7.423168896144804,4461.jpg
22171,12.23559,4462,7.186629284679602,4462.jpg
22172,12.23559,4463,8.50871342410565,4463.jpg
22173,12.23559,4464,9.90970629427006,4464.jpg
22174,12.23559,4465,9.618319405570748,4465.jpg
22175,12.23559,4466,9.155736282724725,4466.jpg
22176,12.23559,4467,9.10231914693843,4467.jpg
22177,12.23559,4468,9.816333823801164,4468.jpg
22178,12.23559,4469,8.964066542893907,4469.jpg
22179,12.23559,4470,9.483440181484015,4470.jpg
22180,12.23559,4471,10.462148105612904,4471.jpg
22181,12.23559,4472,9.74657128142182,4472.jpg
22182,12.23559,4473,9.964919269773926,4473.jpg
22183,12.23559,4474,9.404361662263268,4474.jpg
22184,12.23559,4475,9.794388196000526,4475.jpg
22185,12.23559,4476,10.72430805274759,4476.jpg
22186,12.23559,4477,10.30612368514251,4477.jpg
22187,12.23559,4478,9.064168514559022,4478.jpg
22188,12.23559,4479,8.810477001209419,4479.jpg
22189,12.23559,4480,9.5566600651586,4480.jpg
22190,12.23559,4481,10.475964876593236,4481.jpg
22191,12.23559,4482,9.65614445454162,4482.jpg
22192,12.23559,4483,8.182754521809589,4483.jpg
22193,12.23559,4484,8.705255720219528,4484.jpg
22194,12.23559,4485,9.36510320668146,4485.jpg
22195,12.23559,4486,9.163402885737206,4486.jpg
22196,12.23559,4487,8.903984276270101,4487.jpg
22197,12.23559,4488,7.631257741964877,4488.jpg
22198,12.23559,4489,7.98530590970318,4489.jpg
22199,12.23559,4490,8.583918526958934,4490.jpg
22200,12.23559,4491,8.429609250031792,4491.jpg
22201,12.82152,4492,8.549050316421752,4492.jpg
22202,12.82152,4493,8.789217057664583,4493.jpg
22203,12.82152,4494,7.8182424391662595,4494.jpg
22204,12.82152,4495,8.364216895266463,4495.jpg
22205,12.82152,4496,8.528014269776769,4496.jpg
22206,12.82152,4497,7.515296873012014,4497.jpg
22207,12.82152,4498,8.694142037853052,4498.jpg
22208,12.82152,4499,8.108345185854535,4499.jpg
22209,12.82152,4500,8.385134929587148,4500.jpg
22210,12.82152,4501,8.25068344186951,4501.jpg
22211,12.82152,4502,7.561176146503239,4502.jpg
22212,12.82152,4503,8.13128109098515,4503.jpg
22213,12.82152,4504,7.88782959564072,4504.jpg
22214,12.82152,4505,7.922680081006663,4505.jpg
22215,12.82152,4506,7.782616710784573,4506.jpg
22216,12.82152,4507,6.881671445137923,4507.jpg
22217,12.82152,4508,6.788334425011504,4508.jpg
22218,12.82152,4509,6.559149826706488,4509.jpg
22219,12.82152,4510,6.63654352175584,4510.jpg
22220,12.82152,4511,6.478440591731806,4511.jpg
22221,12.82152,4512,6.9543269220441255,4512.jpg
22222,12.82152,4513,5.467655705083911,4513.jpg
22223,12.82152,4514,5.2478701120539935,4514.jpg
22224,12.82152,4515,5.492081923954176,4515.jpg
22225,12.82152,4516,5.103158082448696,4516.jpg
22226,12.82152,4517,5.355728711943408,4517.jpg
22227,12.82152,4518,4.345871598074281,4518.jpg
